estacion,zona,timestamp,NO2,O3,PM10,PM2.5
Juan Carlos I,3,2017-11-19 15:00:00,40,47,NA,NA
Juan Carlos I,3,2017-11-19 16:00:00,62,29,NA,NA
Juan Carlos I,3,2017-11-19 17:00:00,83,11,NA,NA
Juan Carlos I,3,2017-11-19 18:00:00,103,1,NA,NA
Juan Carlos I,3,2017-11-19 19:00:00,120,2,NA,NA
Juan Carlos I,3,2017-11-19 20:00:00,131,2,NA,NA
Juan Carlos I,3,2017-11-19 21:00:00,132,2,NA,NA
Juan Carlos I,3,2017-11-19 22:00:00,79,7,NA,NA
Juan Carlos I,3,2017-11-19 23:00:00,28,30,NA,NA
Juan Carlos I,3,2017-11-20 00:00:00,19,32,NA,NA
Juan Carlos I,3,2017-11-20 01:00:00,15,38,NA,NA
Juan Carlos I,3,2017-11-20 02:00:00,12,35,NA,NA
Juan Carlos I,3,2017-11-20 03:00:00,8,38,NA,NA
Juan Carlos I,3,2017-11-20 04:00:00,6,39,NA,NA
Juan Carlos I,3,2017-11-20 05:00:00,9,37,NA,NA
Juan Carlos I,3,2017-11-20 06:00:00,23,23,NA,NA
Juan Carlos I,3,2017-11-20 07:00:00,37,14,NA,NA
Juan Carlos I,3,2017-11-20 08:00:00,45,10,NA,NA
Juan Carlos I,3,2017-11-20 09:00:00,62,10,NA,NA
Juan Carlos I,3,2017-11-20 10:00:00,70,16,NA,NA
Juan Carlos I,3,2017-11-20 11:00:00,58,19,NA,NA
Juan Carlos I,3,2017-11-20 12:00:00,48,28,NA,NA
Juan Carlos I,3,2017-11-20 13:00:00,68,20,NA,NA
Juan Carlos I,3,2017-11-20 14:00:00,75,20,NA,NA
Juan Carlos I,3,2017-11-20 15:00:00,84,18,NA,NA
Juan Carlos I,3,2017-11-20 16:00:00,93,12,NA,NA
Juan Carlos I,3,2017-11-20 17:00:00,98,3,NA,NA
Juan Carlos I,3,2017-11-20 18:00:00,112,1,NA,NA
Juan Carlos I,3,2017-11-20 19:00:00,131,1,NA,NA
Juan Carlos I,3,2017-11-20 20:00:00,130,1,NA,NA
Juan Carlos I,3,2017-11-20 21:00:00,125,1,NA,NA
Juan Carlos I,3,2017-11-20 22:00:00,100,1,NA,NA
Juan Carlos I,3,2017-11-20 23:00:00,78,1,NA,NA
Juan Carlos I,3,2017-11-21 00:00:00,52,7,NA,NA
Juan Carlos I,3,2017-11-21 01:00:00,28,26,NA,NA
Juan Carlos I,3,2017-11-21 02:00:00,22,26,NA,NA
Juan Carlos I,3,2017-11-21 03:00:00,23,23,NA,NA
Juan Carlos I,3,2017-11-21 04:00:00,19,24,NA,NA
Juan Carlos I,3,2017-11-21 05:00:00,19,25,NA,NA
Juan Carlos I,3,2017-11-21 06:00:00,25,19,NA,NA
Juan Carlos I,3,2017-11-21 07:00:00,44,6,NA,NA
Juan Carlos I,3,2017-11-21 08:00:00,45,6,NA,NA
Juan Carlos I,3,2017-11-21 09:00:00,45,12,NA,NA
Juan Carlos I,3,2017-11-21 10:00:00,28,27,NA,NA
Juan Carlos I,3,2017-11-21 11:00:00,33,31,NA,NA
Juan Carlos I,3,2017-11-21 12:00:00,48,33,NA,NA
Juan Carlos I,3,2017-11-21 13:00:00,NA,NA,NA,NA
Juan Carlos I,3,2017-11-21 14:00:00,63,31,NA,NA
Juan Carlos I,3,2017-11-21 15:00:00,80,21,NA,NA
Juan Carlos I,3,2017-11-21 16:00:00,93,12,NA,NA
Juan Carlos I,3,2017-11-21 17:00:00,105,3,NA,NA
Juan Carlos I,3,2017-11-21 18:00:00,124,1,NA,NA
Juan Carlos I,3,2017-11-21 19:00:00,128,1,NA,NA
Juan Carlos I,3,2017-11-21 20:00:00,146,1,NA,NA
Juan Carlos I,3,2017-11-21 21:00:00,153,1,NA,NA
Juan Carlos I,3,2017-11-21 22:00:00,120,1,NA,NA
Juan Carlos I,3,2017-11-21 23:00:00,73,1,NA,NA
Juan Carlos I,3,2017-11-22 00:00:00,58,2,NA,NA
Juan Carlos I,3,2017-11-22 01:00:00,41,17,NA,NA
Juan Carlos I,3,2017-11-22 02:00:00,24,21,NA,NA
Juan Carlos I,3,2017-11-22 03:00:00,20,23,NA,NA
Juan Carlos I,3,2017-11-22 04:00:00,13,28,NA,NA
Juan Carlos I,3,2017-11-22 05:00:00,19,21,NA,NA
Juan Carlos I,3,2017-11-22 06:00:00,31,11,NA,NA
Juan Carlos I,3,2017-11-22 07:00:00,38,7,NA,NA
Juan Carlos I,3,2017-11-22 08:00:00,44,5,NA,NA
Juan Carlos I,3,2017-11-22 09:00:00,37,14,NA,NA
Juan Carlos I,3,2017-11-22 10:00:00,30,23,NA,NA
Juan Carlos I,3,2017-11-22 11:00:00,42,28,NA,NA
Juan Carlos I,3,2017-11-22 12:00:00,52,37,NA,NA
Juan Carlos I,3,2017-11-22 13:00:00,53,37,NA,NA
Juan Carlos I,3,2017-11-22 14:00:00,60,33,NA,NA
Juan Carlos I,3,2017-11-22 15:00:00,58,38,NA,NA
Juan Carlos I,3,2017-11-22 16:00:00,73,21,NA,NA
Juan Carlos I,3,2017-11-22 17:00:00,89,4,NA,NA
Juan Carlos I,3,2017-11-22 18:00:00,121,1,NA,NA
Juan Carlos I,3,2017-11-22 19:00:00,130,1,NA,NA
Juan Carlos I,3,2017-11-22 20:00:00,124,1,NA,NA
Juan Carlos I,3,2017-11-22 21:00:00,126,1,NA,NA
Juan Carlos I,3,2017-11-22 22:00:00,138,1,NA,NA
Juan Carlos I,3,2017-11-22 23:00:00,119,1,NA,NA
Juan Carlos I,3,2017-11-23 00:00:00,85,1,NA,NA
Juan Carlos I,3,2017-11-23 01:00:00,81,5,NA,NA
Juan Carlos I,3,2017-11-23 02:00:00,72,1,NA,NA
Juan Carlos I,3,2017-11-23 03:00:00,68,1,NA,NA
Juan Carlos I,3,2017-11-23 04:00:00,60,1,NA,NA
Juan Carlos I,3,2017-11-23 05:00:00,57,1,NA,NA
Juan Carlos I,3,2017-11-23 06:00:00,62,1,NA,NA
Juan Carlos I,3,2017-11-23 07:00:00,68,1,NA,NA
Juan Carlos I,3,2017-11-23 08:00:00,90,1,NA,NA
Juan Carlos I,3,2017-11-23 09:00:00,107,3,NA,NA
Juan Carlos I,3,2017-11-23 10:00:00,88,6,NA,NA
Juan Carlos I,3,2017-11-23 11:00:00,66,13,NA,NA
Juan Carlos I,3,2017-11-23 12:00:00,69,13,NA,NA
Juan Carlos I,3,2017-11-23 13:00:00,53,26,NA,NA
Juan Carlos I,3,2017-11-23 14:00:00,47,38,NA,NA
Juan Carlos I,3,2017-11-23 15:00:00,43,41,NA,NA
Juan Carlos I,3,2017-11-23 16:00:00,51,33,NA,NA
Juan Carlos I,3,2017-11-23 17:00:00,75,12,NA,NA
Juan Carlos I,3,2017-11-23 18:00:00,100,1,NA,NA
Juan Carlos I,3,2017-11-23 19:00:00,129,1,NA,NA
Juan Carlos I,3,2017-11-23 20:00:00,124,1,NA,NA
Juan Carlos I,3,2017-11-23 21:00:00,162,1,NA,NA
Juan Carlos I,3,2017-11-23 22:00:00,105,1,NA,NA
Juan Carlos I,3,2017-11-23 23:00:00,73,1,NA,NA
Juan Carlos I,3,2017-11-24 00:00:00,63,1,NA,NA
Juan Carlos I,3,2017-11-24 01:00:00,57,6,NA,NA
Juan Carlos I,3,2017-11-24 02:00:00,50,1,NA,NA
Juan Carlos I,3,2017-11-24 03:00:00,56,1,NA,NA
Juan Carlos I,3,2017-11-24 04:00:00,53,1,NA,NA
Juan Carlos I,3,2017-11-24 05:00:00,49,1,NA,NA
Juan Carlos I,3,2017-11-24 06:00:00,58,1,NA,NA
Juan Carlos I,3,2017-11-24 07:00:00,71,1,NA,NA
Juan Carlos I,3,2017-11-24 08:00:00,97,1,NA,NA
Juan Carlos I,3,2017-11-24 09:00:00,87,2,NA,NA
Juan Carlos I,3,2017-11-24 10:00:00,88,2,NA,NA
Juan Carlos I,3,2017-11-24 11:00:00,84,2,NA,NA
Juan Carlos I,3,2017-11-24 12:00:00,63,17,NA,NA
Juan Carlos I,3,2017-11-24 13:00:00,43,34,NA,NA
Juan Carlos I,3,2017-11-24 14:00:00,30,45,NA,NA
Juan Carlos I,3,2017-11-24 15:00:00,29,44,NA,NA
Juan Carlos I,3,2017-11-24 16:00:00,33,41,NA,NA
Juan Carlos I,3,2017-11-24 17:00:00,58,15,NA,NA
Juan Carlos I,3,2017-11-24 18:00:00,76,1,NA,NA
Juan Carlos I,3,2017-11-24 19:00:00,105,1,NA,NA
Juan Carlos I,3,2017-11-24 20:00:00,98,1,NA,NA
Juan Carlos I,3,2017-11-24 21:00:00,93,1,NA,NA
Juan Carlos I,3,2017-11-24 22:00:00,99,1,NA,NA
Juan Carlos I,3,2017-11-24 23:00:00,90,1,NA,NA
Juan Carlos I,3,2017-11-25 00:00:00,107,1,NA,NA
Juan Carlos I,3,2017-11-25 01:00:00,86,5,NA,NA
Juan Carlos I,3,2017-11-25 02:00:00,75,1,NA,NA
Juan Carlos I,3,2017-11-25 03:00:00,66,1,NA,NA
Juan Carlos I,3,2017-11-25 04:00:00,59,1,NA,NA
Juan Carlos I,3,2017-11-25 05:00:00,56,1,NA,NA
Juan Carlos I,3,2017-11-25 06:00:00,51,1,NA,NA
Juan Carlos I,3,2017-11-25 07:00:00,60,1,NA,NA
Juan Carlos I,3,2017-11-25 08:00:00,64,1,NA,NA
Juan Carlos I,3,2017-11-25 09:00:00,59,1,NA,NA
Juan Carlos I,3,2017-11-25 10:00:00,54,5,NA,NA
Juan Carlos I,3,2017-11-25 11:00:00,54,12,NA,NA
Juan Carlos I,3,2017-11-25 12:00:00,75,10,NA,NA
Juan Carlos I,3,2017-11-25 13:00:00,59,14,NA,NA
Juan Carlos I,3,2017-11-25 14:00:00,42,30,NA,NA
Juan Carlos I,3,2017-11-25 15:00:00,42,34,NA,NA
Juan Carlos I,3,2017-11-25 16:00:00,35,31,NA,NA
Juan Carlos I,3,2017-11-25 17:00:00,12,48,NA,NA
Juan Carlos I,3,2017-11-25 18:00:00,9,51,NA,NA
Juan Carlos I,3,2017-11-25 19:00:00,11,51,NA,NA
Juan Carlos I,3,2017-11-25 20:00:00,13,45,NA,NA
Juan Carlos I,3,2017-11-25 21:00:00,8,46,NA,NA
Juan Carlos I,3,2017-11-25 22:00:00,7,46,NA,NA
Juan Carlos I,3,2017-11-25 23:00:00,6,44,NA,NA
Juan Carlos I,3,2017-11-26 00:00:00,12,39,NA,NA
Juan Carlos I,3,2017-11-26 01:00:00,5,52,NA,NA
Juan Carlos I,3,2017-11-26 02:00:00,4,50,NA,NA
Juan Carlos I,3,2017-11-26 03:00:00,7,50,NA,NA
Juan Carlos I,3,2017-11-26 04:00:00,4,54,NA,NA
Juan Carlos I,3,2017-11-26 05:00:00,6,53,NA,NA
Juan Carlos I,3,2017-11-26 06:00:00,5,53,NA,NA
Juan Carlos I,3,2017-11-26 07:00:00,9,49,NA,NA
Juan Carlos I,3,2017-11-26 08:00:00,18,39,NA,NA
Juan Carlos I,3,2017-11-26 09:00:00,6,47,NA,NA
Juan Carlos I,3,2017-11-26 10:00:00,10,48,NA,NA
Juan Carlos I,3,2017-11-26 11:00:00,13,48,NA,NA
Juan Carlos I,3,2017-11-26 12:00:00,7,60,NA,NA
Juan Carlos I,3,2017-11-26 13:00:00,4,68,NA,NA
Juan Carlos I,3,2017-11-26 14:00:00,3,70,NA,NA
Juan Carlos I,3,2017-11-26 15:00:00,6,68,NA,NA
Juan Carlos I,3,2017-11-26 16:00:00,8,65,NA,NA
Juan Carlos I,3,2017-11-26 17:00:00,13,57,NA,NA
Juan Carlos I,3,2017-11-26 18:00:00,52,17,NA,NA
Juan Carlos I,3,2017-11-26 19:00:00,68,5,NA,NA
Juan Carlos I,3,2017-11-26 20:00:00,62,9,NA,NA
Juan Carlos I,3,2017-11-26 21:00:00,56,10,NA,NA
Juan Carlos I,3,2017-11-26 22:00:00,57,7,NA,NA
Juan Carlos I,3,2017-11-26 23:00:00,36,18,NA,NA
Juan Carlos I,3,2017-11-27 00:00:00,18,30,NA,NA
Juan Carlos I,3,2017-11-27 01:00:00,14,36,NA,NA
Juan Carlos I,3,2017-11-27 02:00:00,10,33,NA,NA
Juan Carlos I,3,2017-11-27 03:00:00,6,34,NA,NA
Juan Carlos I,3,2017-11-27 04:00:00,9,29,NA,NA
Juan Carlos I,3,2017-11-27 05:00:00,12,26,NA,NA
Juan Carlos I,3,2017-11-27 06:00:00,32,9,NA,NA
Juan Carlos I,3,2017-11-27 07:00:00,58,1,NA,NA
Juan Carlos I,3,2017-11-27 08:00:00,71,1,NA,NA
Juan Carlos I,3,2017-11-27 09:00:00,52,6,NA,NA
Juan Carlos I,3,2017-11-27 10:00:00,28,25,NA,NA
Juan Carlos I,3,2017-11-27 11:00:00,30,31,NA,NA
Juan Carlos I,3,2017-11-27 12:00:00,29,39,NA,NA
Juan Carlos I,3,2017-11-27 13:00:00,37,37,NA,NA
Juan Carlos I,3,2017-11-27 14:00:00,49,32,NA,NA
Juan Carlos I,3,2017-11-27 15:00:00,48,31,NA,NA
Juan Carlos I,3,2017-11-27 16:00:00,46,33,NA,NA
Juan Carlos I,3,2017-11-27 17:00:00,62,12,NA,NA
Juan Carlos I,3,2017-11-27 18:00:00,79,1,NA,NA
Juan Carlos I,3,2017-11-27 19:00:00,111,1,NA,NA
Juan Carlos I,3,2017-11-27 20:00:00,134,1,NA,NA
Juan Carlos I,3,2017-11-27 21:00:00,119,1,NA,NA
Juan Carlos I,3,2017-11-27 22:00:00,98,1,NA,NA
Juan Carlos I,3,2017-11-27 23:00:00,88,1,NA,NA
Juan Carlos I,3,2017-11-28 00:00:00,78,1,NA,NA
Juan Carlos I,3,2017-11-28 01:00:00,56,4,NA,NA
Juan Carlos I,3,2017-11-28 02:00:00,54,2,NA,NA
Juan Carlos I,3,2017-11-28 03:00:00,37,9,NA,NA
Juan Carlos I,3,2017-11-28 04:00:00,27,14,NA,NA
Juan Carlos I,3,2017-11-28 05:00:00,32,8,NA,NA
Juan Carlos I,3,2017-11-28 06:00:00,32,8,NA,NA
Juan Carlos I,3,2017-11-28 07:00:00,44,2,NA,NA
Juan Carlos I,3,2017-11-28 08:00:00,55,1,NA,NA
Juan Carlos I,3,2017-11-28 09:00:00,51,3,NA,NA
Juan Carlos I,3,2017-11-28 10:00:00,39,11,NA,NA
Juan Carlos I,3,2017-11-28 11:00:00,42,14,NA,NA
Juan Carlos I,3,2017-11-28 12:00:00,63,12,NA,NA
Juan Carlos I,3,2017-11-28 13:00:00,78,11,NA,NA
Juan Carlos I,3,2017-11-28 14:00:00,84,4,NA,NA
Juan Carlos I,3,2017-11-28 15:00:00,87,3,NA,NA
Juan Carlos I,3,2017-11-28 16:00:00,66,2,NA,NA
Juan Carlos I,3,2017-11-28 17:00:00,59,1,NA,NA
Juan Carlos I,3,2017-11-28 18:00:00,56,1,NA,NA
Juan Carlos I,3,2017-11-28 19:00:00,61,1,NA,NA
Juan Carlos I,3,2017-11-28 20:00:00,69,1,NA,NA
Juan Carlos I,3,2017-11-28 21:00:00,61,1,NA,NA
Juan Carlos I,3,2017-11-28 22:00:00,58,1,NA,NA
Juan Carlos I,3,2017-11-28 23:00:00,63,1,NA,NA
Juan Carlos I,3,2017-11-29 00:00:00,62,1,NA,NA
Juan Carlos I,3,2017-11-29 01:00:00,63,5,NA,NA
Juan Carlos I,3,2017-11-29 02:00:00,59,1,NA,NA
Juan Carlos I,3,2017-11-29 03:00:00,52,1,NA,NA
Juan Carlos I,3,2017-11-29 04:00:00,47,1,NA,NA
Juan Carlos I,3,2017-11-29 05:00:00,45,1,NA,NA
Juan Carlos I,3,2017-11-29 06:00:00,39,2,NA,NA
Juan Carlos I,3,2017-11-29 07:00:00,46,1,NA,NA
Juan Carlos I,3,2017-11-29 08:00:00,55,5,NA,NA
Juan Carlos I,3,2017-11-29 09:00:00,49,11,NA,NA
Juan Carlos I,3,2017-11-29 10:00:00,27,33,NA,NA
Juan Carlos I,3,2017-11-29 11:00:00,17,49,NA,NA
Juan Carlos I,3,2017-11-29 12:00:00,10,62,NA,NA
Juan Carlos I,3,2017-11-29 13:00:00,6,74,NA,NA
Juan Carlos I,3,2017-11-29 14:00:00,5,75,NA,NA
Juan Carlos I,3,2017-11-29 15:00:00,10,70,NA,NA
Juan Carlos I,3,2017-11-29 16:00:00,9,68,NA,NA
Juan Carlos I,3,2017-11-29 17:00:00,12,63,NA,NA
Juan Carlos I,3,2017-11-29 18:00:00,27,46,NA,NA
Juan Carlos I,3,2017-11-29 19:00:00,31,42,NA,NA
Juan Carlos I,3,2017-11-29 20:00:00,33,39,NA,NA
Juan Carlos I,3,2017-11-29 21:00:00,20,50,NA,NA
Juan Carlos I,3,2017-11-29 22:00:00,21,44,NA,NA
Juan Carlos I,3,2017-11-29 23:00:00,29,44,NA,NA
Juan Carlos I,3,2017-11-30 00:00:00,8,60,NA,NA
Juan Carlos I,3,2017-11-30 01:00:00,20,47,NA,NA
Juan Carlos I,3,2017-11-30 02:00:00,9,50,NA,NA
Juan Carlos I,3,2017-11-30 03:00:00,16,43,NA,NA
Juan Carlos I,3,2017-11-30 04:00:00,11,44,NA,NA
Juan Carlos I,3,2017-11-30 05:00:00,25,25,NA,NA
Juan Carlos I,3,2017-11-30 06:00:00,44,12,NA,NA
Juan Carlos I,3,2017-11-30 07:00:00,66,1,NA,NA
Juan Carlos I,3,2017-11-30 08:00:00,61,6,NA,NA
Juan Carlos I,3,2017-11-30 09:00:00,57,17,NA,NA
Juan Carlos I,3,2017-11-30 10:00:00,20,47,NA,NA
Juan Carlos I,3,2017-11-30 11:00:00,6,62,NA,NA
Juan Carlos I,3,2017-11-30 12:00:00,6,64,NA,NA
Juan Carlos I,3,2017-11-30 13:00:00,4,68,NA,NA
Juan Carlos I,3,2017-11-30 14:00:00,4,69,NA,NA
Juan Carlos I,3,2017-11-30 15:00:00,5,70,NA,NA
Juan Carlos I,3,2017-11-30 16:00:00,9,68,NA,NA
Juan Carlos I,3,2017-11-30 17:00:00,16,62,NA,NA
Juan Carlos I,3,2017-11-30 18:00:00,24,53,NA,NA
Juan Carlos I,3,2017-11-30 19:00:00,49,30,NA,NA
Juan Carlos I,3,2017-11-30 20:00:00,71,10,NA,NA
Juan Carlos I,3,2017-11-30 21:00:00,89,1,NA,NA
Juan Carlos I,3,2017-11-30 22:00:00,102,1,NA,NA
Juan Carlos I,3,2017-11-30 23:00:00,85,1,NA,NA
Juan Carlos I,3,2017-12-01 00:00:00,95,1,NA,NA
Juan Carlos I,3,2017-12-01 01:00:00,93,4,NA,NA
Juan Carlos I,3,2017-12-01 02:00:00,87,1,NA,NA
Juan Carlos I,3,2017-12-01 03:00:00,77,1,NA,NA
Juan Carlos I,3,2017-12-01 04:00:00,61,1,NA,NA
Juan Carlos I,3,2017-12-01 05:00:00,58,1,NA,NA
Juan Carlos I,3,2017-12-01 06:00:00,55,9,NA,NA
Juan Carlos I,3,2017-12-01 07:00:00,77,8,NA,NA
Juan Carlos I,3,2017-12-01 08:00:00,96,4,NA,NA
Juan Carlos I,3,2017-12-01 09:00:00,54,29,NA,NA
Juan Carlos I,3,2017-12-01 10:00:00,19,58,NA,NA
Juan Carlos I,3,2017-12-01 11:00:00,15,62,NA,NA
Juan Carlos I,3,2017-12-01 12:00:00,11,69,NA,NA
Juan Carlos I,3,2017-12-01 13:00:00,14,61,NA,NA
Juan Carlos I,3,2017-12-01 14:00:00,6,69,NA,NA
Juan Carlos I,3,2017-12-01 15:00:00,6,71,NA,NA
Juan Carlos I,3,2017-12-01 16:00:00,8,75,NA,NA
Juan Carlos I,3,2017-12-01 17:00:00,8,79,NA,NA
Juan Carlos I,3,2017-12-01 18:00:00,8,77,NA,NA
Juan Carlos I,3,2017-12-01 19:00:00,8,75,NA,NA
Juan Carlos I,3,2017-12-01 20:00:00,11,70,NA,NA
Juan Carlos I,3,2017-12-01 21:00:00,16,63,NA,NA
Juan Carlos I,3,2017-12-01 22:00:00,13,65,NA,NA
Juan Carlos I,3,2017-12-01 23:00:00,14,62,NA,NA
Juan Carlos I,3,2017-12-02 00:00:00,18,54,NA,NA
Juan Carlos I,3,2017-12-02 01:00:00,5,76,NA,NA
Juan Carlos I,3,2017-12-02 02:00:00,10,62,NA,NA
Juan Carlos I,3,2017-12-02 03:00:00,22,47,NA,NA
Juan Carlos I,3,2017-12-02 04:00:00,60,12,NA,NA
Juan Carlos I,3,2017-12-02 05:00:00,59,10,NA,NA
Juan Carlos I,3,2017-12-02 06:00:00,46,28,NA,NA
Juan Carlos I,3,2017-12-02 07:00:00,40,36,NA,NA
Juan Carlos I,3,2017-12-02 08:00:00,46,29,NA,NA
Juan Carlos I,3,2017-12-02 09:00:00,39,38,NA,NA
Juan Carlos I,3,2017-12-02 10:00:00,33,45,NA,NA
Juan Carlos I,3,2017-12-02 11:00:00,22,57,NA,NA
Juan Carlos I,3,2017-12-02 12:00:00,16,62,NA,NA
Juan Carlos I,3,2017-12-02 13:00:00,21,57,NA,NA
Juan Carlos I,3,2017-12-02 14:00:00,10,62,NA,NA
Juan Carlos I,3,2017-12-02 15:00:00,6,64,NA,NA
Juan Carlos I,3,2017-12-02 16:00:00,7,63,NA,NA
Juan Carlos I,3,2017-12-02 17:00:00,7,64,NA,NA
Juan Carlos I,3,2017-12-02 18:00:00,14,57,NA,NA
Juan Carlos I,3,2017-12-02 19:00:00,13,56,NA,NA
Juan Carlos I,3,2017-12-02 20:00:00,11,60,NA,NA
Juan Carlos I,3,2017-12-02 21:00:00,8,61,NA,NA
Juan Carlos I,3,2017-12-02 22:00:00,5,64,NA,NA
Juan Carlos I,3,2017-12-02 23:00:00,3,65,NA,NA
Juan Carlos I,3,2017-12-03 00:00:00,3,65,NA,NA
Juan Carlos I,3,2017-12-03 01:00:00,3,66,NA,NA
Juan Carlos I,3,2017-12-03 02:00:00,1,64,NA,NA
Juan Carlos I,3,2017-12-03 03:00:00,2,62,NA,NA
Juan Carlos I,3,2017-12-03 04:00:00,3,59,NA,NA
Juan Carlos I,3,2017-12-03 05:00:00,9,51,NA,NA
Juan Carlos I,3,2017-12-03 06:00:00,7,54,NA,NA
Juan Carlos I,3,2017-12-03 07:00:00,8,53,NA,NA
Juan Carlos I,3,2017-12-03 08:00:00,11,51,NA,NA
Juan Carlos I,3,2017-12-03 09:00:00,10,54,NA,NA
Juan Carlos I,3,2017-12-03 10:00:00,14,56,NA,NA
Juan Carlos I,3,2017-12-03 11:00:00,13,62,NA,NA
Juan Carlos I,3,2017-12-03 12:00:00,11,68,NA,NA
Juan Carlos I,3,2017-12-03 13:00:00,10,67,NA,NA
Juan Carlos I,3,2017-12-03 14:00:00,10,69,NA,NA
Juan Carlos I,3,2017-12-03 15:00:00,6,75,NA,NA
Juan Carlos I,3,2017-12-03 16:00:00,13,68,NA,NA
Juan Carlos I,3,2017-12-03 17:00:00,21,55,NA,NA
Juan Carlos I,3,2017-12-03 18:00:00,23,48,NA,NA
Juan Carlos I,3,2017-12-03 19:00:00,20,50,NA,NA
Juan Carlos I,3,2017-12-03 20:00:00,25,44,NA,NA
Juan Carlos I,3,2017-12-03 21:00:00,28,37,NA,NA
Juan Carlos I,3,2017-12-03 22:00:00,48,23,NA,NA
Juan Carlos I,3,2017-12-03 23:00:00,81,1,NA,NA
Juan Carlos I,3,2017-12-04 00:00:00,79,1,NA,NA
Juan Carlos I,3,2017-12-04 01:00:00,80,5,NA,NA
Juan Carlos I,3,2017-12-04 02:00:00,74,1,NA,NA
Juan Carlos I,3,2017-12-04 03:00:00,66,2,NA,NA
Juan Carlos I,3,2017-12-04 04:00:00,61,1,NA,NA
Juan Carlos I,3,2017-12-04 05:00:00,51,3,NA,NA
Juan Carlos I,3,2017-12-04 06:00:00,34,16,NA,NA
Juan Carlos I,3,2017-12-04 07:00:00,57,2,NA,NA
Juan Carlos I,3,2017-12-04 08:00:00,82,2,NA,NA
Juan Carlos I,3,2017-12-04 09:00:00,104,4,NA,NA
Juan Carlos I,3,2017-12-04 10:00:00,56,20,NA,NA
Juan Carlos I,3,2017-12-04 11:00:00,30,36,NA,NA
Juan Carlos I,3,2017-12-04 12:00:00,25,44,NA,NA
Juan Carlos I,3,2017-12-04 13:00:00,19,54,NA,NA
Juan Carlos I,3,2017-12-04 14:00:00,5,68,NA,NA
Juan Carlos I,3,2017-12-04 15:00:00,6,70,NA,NA
Juan Carlos I,3,2017-12-04 16:00:00,7,68,NA,NA
Juan Carlos I,3,2017-12-04 17:00:00,22,51,NA,NA
Juan Carlos I,3,2017-12-04 18:00:00,69,8,NA,NA
Juan Carlos I,3,2017-12-04 19:00:00,76,3,NA,NA
Juan Carlos I,3,2017-12-04 20:00:00,75,2,NA,NA
Juan Carlos I,3,2017-12-04 21:00:00,75,3,NA,NA
Juan Carlos I,3,2017-12-04 22:00:00,66,3,NA,NA
Juan Carlos I,3,2017-12-04 23:00:00,34,20,NA,NA
Juan Carlos I,3,2017-12-05 00:00:00,17,29,NA,NA
Juan Carlos I,3,2017-12-05 01:00:00,9,38,NA,NA
Juan Carlos I,3,2017-12-05 02:00:00,10,30,NA,NA
Juan Carlos I,3,2017-12-05 03:00:00,10,29,NA,NA
Juan Carlos I,3,2017-12-05 04:00:00,7,33,NA,NA
Juan Carlos I,3,2017-12-05 05:00:00,11,27,NA,NA
Juan Carlos I,3,2017-12-05 06:00:00,21,17,NA,NA
Juan Carlos I,3,2017-12-05 07:00:00,45,1,NA,NA
Juan Carlos I,3,2017-12-05 08:00:00,49,1,NA,NA
Juan Carlos I,3,2017-12-05 09:00:00,37,14,NA,NA
Juan Carlos I,3,2017-12-05 10:00:00,26,28,NA,NA
Juan Carlos I,3,2017-12-05 11:00:00,21,40,NA,NA
Juan Carlos I,3,2017-12-05 12:00:00,25,43,NA,NA
Juan Carlos I,3,2017-12-05 13:00:00,34,46,NA,NA
Juan Carlos I,3,2017-12-05 14:00:00,23,56,NA,NA
Juan Carlos I,3,2017-12-05 15:00:00,43,39,NA,NA
Juan Carlos I,3,2017-12-05 16:00:00,59,25,NA,NA
Juan Carlos I,3,2017-12-05 17:00:00,74,9,NA,NA
Juan Carlos I,3,2017-12-05 18:00:00,99,1,NA,NA
Juan Carlos I,3,2017-12-05 19:00:00,135,1,NA,NA
Juan Carlos I,3,2017-12-05 20:00:00,169,2,NA,NA
Juan Carlos I,3,2017-12-05 21:00:00,140,1,NA,NA
Juan Carlos I,3,2017-12-05 22:00:00,89,1,NA,NA
Juan Carlos I,3,2017-12-05 23:00:00,47,9,NA,NA
Juan Carlos I,3,2017-12-06 00:00:00,36,15,NA,NA
Juan Carlos I,3,2017-12-06 01:00:00,25,27,NA,NA
Juan Carlos I,3,2017-12-06 02:00:00,21,24,NA,NA
Juan Carlos I,3,2017-12-06 03:00:00,15,29,NA,NA
Juan Carlos I,3,2017-12-06 04:00:00,11,32,NA,NA
Juan Carlos I,3,2017-12-06 05:00:00,14,29,NA,NA
Juan Carlos I,3,2017-12-06 06:00:00,20,23,NA,NA
Juan Carlos I,3,2017-12-06 07:00:00,22,22,NA,NA
Juan Carlos I,3,2017-12-06 08:00:00,17,29,NA,NA
Juan Carlos I,3,2017-12-06 09:00:00,20,28,NA,NA
Juan Carlos I,3,2017-12-06 10:00:00,18,34,NA,NA
Juan Carlos I,3,2017-12-06 11:00:00,13,45,NA,NA
Juan Carlos I,3,2017-12-06 12:00:00,17,49,NA,NA
Juan Carlos I,3,2017-12-06 13:00:00,37,40,NA,NA
Juan Carlos I,3,2017-12-06 14:00:00,49,40,NA,NA
Juan Carlos I,3,2017-12-06 15:00:00,44,45,NA,NA
Juan Carlos I,3,2017-12-06 16:00:00,40,45,NA,NA
